customer_id,gender,age,city,join_date,estimated_salary,is_active_member,churn
18311,Female,31,Sumqayit,2022-04-24,68329,0,0
18312,Female,19,Mingachevir,2017-03-17,45639,1,0
18313,Male,56,Baku,2021-07-17,87752,0,0
18314,Female,66,Lankaran,2020-01-07,133733,1,1
18315,Female,35,Shaki,2018-08-03,47415,1,0
18316,Male,23,Lankaran,2020-05-22,52657,0,0
18317,Male,49,Lankaran,2024-06-30,58217,1,0
18318,Female,38,Lankaran,2023-05-07,103383,0,1
18319,Male,57,Ganja,2024-10-20,72622,1,0
18320,Male,45,Ganja,2020-05-14,37900,1,0
18321,Male,44,Ganja,2015-09-01,31242,0,0
18322,Male,19,Ganja,2015-08-09,116609,1,1
18323,Female,50,Sumqayit,2018-03-25,57191,1,0
18324,Male,33,Lankaran,2018-11-07,67601,1,0
18325,Male,56,Sumqayit,2019-11-07,84930,1,0
18326,Male,39,Shaki,2018-09-05,37910,1,1
18327,Female,60,Mingachevir,2021-08-17,113722,0,1
18328,Female,64,Baku,2016-06-14,145272,0,1
18329,Male,30,Sumqayit,2021-03-12,34978,0,0
18330,Male,19,Ganja,2021-08-11,69940,0,0
18331,Female,31,Ganja,2020-12-01,141208,0,1
18332,Male,55,Shaki,2023-12-16,33606,0,1
18333,Male,58,Lankaran,2015-01-25,52031,1,0
18334,Female,45,Baku,2023-03-01,27421,0,0
18335,Male,24,Sumqayit,2018-02-18,75729,0,0
18336,Male,35,Lankaran,2019-11-01,22548,1,0
18337,Female,58,Lankaran,2022-04-12,27252,1,0
18338,Female,53,Mingachevir,2017-05-07,67624,0,0
18339,Male,58,Mingachevir,2017-10-23,98385,1,0
18340,Female,53,Sumqayit,2017-06-16,90144,1,1
18341,Male,61,Sumqayit,2017-02-11,110627,1,0
18342,Male,21,Sumqayit,2021-10-28,132131,1,0
18343,Male,47,Sumqayit,2024-02-08,141328,0,0
18344,Female,41,Ganja,2015-01-20,26745,0,0
18345,Female,37,Lankaran,2018-05-12,55830,1,0
18346,Male,63,Lankaran,2017-03-16,58049,1,0
18347,Male,48,Ganja,2018-10-12,57530,1,0
18348,Female,41,Lankaran,2020-12-15,50222,0,1
18349,Female,24,Sumqayit,2021-08-02,149388,1,0
18350,Female,43,Baku,2024-03-17,144447,0,0
18351,Male,30,Mingachevir,2023-11-20,29640,0,1
18352,Female,25,Mingachevir,2024-05-19,53734,1,0
18353,Female,22,Lankaran,2017-05-30,75228,1,1
18354,Male,61,Baku,2023-07-06,107614,1,0
18355,Male,30,Mingachevir,2018-08-26,148956,1,0
18356,Male,46,Baku,2019-08-12,77707,1,0
18357,Female,37,Ganja,2023-02-12,118411,1,0
18358,Male,31,Shaki,2019-05-25,43565,1,0
18359,Male,49,Lankaran,2018-01-12,64054,0,0
18360,Male,67,Ganja,2022-01-01,127118,0,0
18361,Male,44,Ganja,2016-03-19,73568,0,1
18362,Female,42,Baku,2024-07-23,86045,1,1
18363,Male,69,Lankaran,2020-08-04,92351,0,0
18364,Female,21,Ganja,2018-05-13,127560,0,0
18365,Female,38,Sumqayit,2019-02-20,138553,1,0
18366,Female,35,Ganja,2017-02-17,77647,0,0
18367,Male,56,Sumqayit,2023-08-26,78312,1,1
18368,Female,32,Shaki,2021-04-18,134319,0,0
18369,Male,55,Sumqayit,2019-10-13,62398,1,0
18370,Male,65,Sumqayit,2020-02-22,80865,1,0
18371,Male,69,Baku,2017-11-20,122175,1,0
18372,Female,41,Ganja,2016-02-25,140201,0,1
18373,Male,25,Shaki,2020-01-26,52408,1,0
18374,Male,45,Ganja,2020-10-09,134257,0,0
18375,Male,38,Sumqayit,2016-08-01,108428,0,0
18376,Female,33,Mingachevir,2018-06-03,84225,1,0
18377,Female,33,Sumqayit,2020-06-09,98812,0,0
18378,Female,52,Ganja,2018-09-20,125468,0,1
18379,Male,34,Shaki,2022-03-11,23500,0,0
18380,Female,26,Mingachevir,2022-05-11,71351,1,0
18381,Male,52,Shaki,2015-04-21,32546,0,0
18382,Male,69,Baku,2016-05-05,73053,0,0
18383,Female,46,Sumqayit,2018-07-19,60526,0,1
18384,Male,56,Sumqayit,2020-01-11,100578,0,0
18385,Female,35,Baku,2020-09-12,124374,0,0
18386,Male,29,Ganja,2021-03-09,136958,0,0
18387,Female,36,Sumqayit,2024-03-25,58153,1,0
18388,Male,65,Ganja,2018-10-28,20229,1,1
18389,Male,39,Shaki,2020-12-12,71638,1,0
18390,Male,66,Mingachevir,2023-09-10,44725,1,0
18391,Male,69,Mingachevir,2019-10-08,53677,0,0
18392,Male,32,Mingachevir,2023-09-27,97256,0,0
18393,Female,18,Lankaran,2024-11-27,70129,0,0
18394,Male,19,Baku,2017-06-12,51879,0,1
18395,Female,25,Mingachevir,2021-07-06,102554,1,0
18396,Female,39,Sumqayit,2020-02-19,140677,1,0
18397,Female,42,Baku,2020-05-03,116654,0,0
18398,Male,19,Shaki,2024-04-03,24717,0,0
18399,Male,68,Shaki,2019-05-13,104110,0,0
18400,Male,26,Shaki,2016-02-16,98771,1,1
18401,Female,26,Shaki,2018-11-23,25189,1,0
18402,Male,30,Lankaran,2023-03-01,147029,1,0
18403,Male,23,Ganja,2024-03-31,106859,0,1
18404,Female,47,Ganja,2019-08-04,109001,0,0
18405,Female,32,Mingachevir,2018-04-01,121778,0,0
18406,Female,68,Lankaran,2019-07-05,141383,1,0
18407,Female,32,Ganja,2022-06-04,97508,1,0
18408,Female,67,Shaki,2017-12-24,125498,1,0
18409,Female,24,Ganja,2018-05-24,21865,0,0
18410,Male,28,Baku,2016-08-25,118602,1,0
18411,Female,57,Mingachevir,2020-04-21,137427,0,0
18412,Male,55,Ganja,2015-01-26,141389,0,0
18413,Male,57,Baku,2022-06-09,122029,0,0
18414,Male,19,Sumqayit,2016-08-06,113503,1,1
18415,Female,68,Baku,2017-12-03,24540,1,0
18416,Male,65,Baku,2018-01-18,77441,1,0
18417,Female,56,Shaki,2018-03-02,113309,1,0
18418,Female,27,Shaki,2018-03-30,128601,1,0
18419,Male,61,Mingachevir,2019-11-03,98000,1,0
18420,Female,34,Shaki,2016-01-15,57582,0,0
18421,Male,24,Baku,2018-07-08,99132,1,1
18422,Male,57,Lankaran,2018-11-07,140822,1,0
18423,Female,56,Shaki,2016-01-04,116921,0,0
18424,Male,21,Shaki,2023-09-18,100922,1,0
18425,Male,52,Baku,2018-01-05,39906,1,0
18426,Male,68,Sumqayit,2021-03-06,40802,0,0
18427,Female,64,Sumqayit,2017-11-02,92354,1,0
18428,Male,53,Ganja,2020-04-28,84761,0,0
18429,Female,48,Mingachevir,2019-05-13,148699,0,0
18430,Female,42,Sumqayit,2020-04-05,77276,0,0
18431,Male,58,Shaki,2024-11-28,126466,1,0
18432,Male,30,Lankaran,2015-01-25,123793,0,1
18433,Female,35,Ganja,2016-06-29,124389,1,1
18434,Female,38,Mingachevir,2018-03-09,94573,0,0
18435,Male,65,Lankaran,2015-10-02,89721,1,0
18436,Male,18,Lankaran,2024-06-03,56994,0,0
18437,Female,53,Shaki,2022-12-31,110016,1,0
18438,Female,67,Baku,2021-03-19,138569,1,0
18439,Female,25,Baku,2023-07-06,27692,1,1
18440,Female,69,Baku,2023-01-01,78396,1,0
18441,Female,65,Sumqayit,2018-02-26,146728,1,0
18442,Male,38,Baku,2024-04-10,39999,1,1
18443,Female,60,Mingachevir,2018-09-08,92341,1,1
18444,Female,69,Shaki,2018-12-27,23157,1,0
18445,Male,38,Sumqayit,2021-03-15,54873,1,0
18446,Male,44,Mingachevir,2020-02-14,57944,0,0
18447,Female,36,Baku,2018-06-25,53761,0,0
18448,Female,40,Mingachevir,2015-04-21,99241,0,0
18449,Male,68,Lankaran,2022-11-03,105016,0,0
18450,Female,67,Shaki,2019-10-22,118493,0,0
18451,Female,68,Shaki,2016-12-08,51678,1,1
18452,Male,60,Mingachevir,2021-01-03,112235,0,0
18453,Female,52,Ganja,2018-09-29,112530,0,0
18454,Male,57,Shaki,2024-10-20,115106,0,0
18455,Male,69,Lankaran,2019-03-09,39282,0,1
18456,Male,68,Shaki,2016-07-05,75008,1,0
18457,Male,59,Ganja,2015-05-14,32793,1,0
18458,Female,65,Shaki,2021-11-16,46542,0,0
18459,Male,22,Shaki,2022-12-21,130774,0,1
18460,Female,69,Ganja,2020-07-06,106169,0,0
18461,Female,58,Shaki,2023-12-07,140076,0,1
18462,Female,25,Mingachevir,2018-04-01,59814,1,0
18463,Female,28,Sumqayit,2021-11-08,148929,1,0
18464,Female,33,Mingachevir,2017-12-20,35637,1,0
18465,Male,56,Shaki,2017-10-25,105331,0,0
18466,Male,64,Baku,2017-11-26,114058,1,0
18467,Male,41,Baku,2021-11-12,94774,0,1
18468,Male,38,Sumqayit,2024-01-02,112685,1,0
18469,Female,69,Shaki,2019-10-27,69757,1,0
18470,Male,40,Lankaran,2020-07-15,136054,0,0
18471,Female,66,Shaki,2019-10-18,129422,1,0
18472,Female,55,Baku,2020-12-26,68179,1,0
18473,Male,64,Ganja,2022-04-19,141170,0,1
18474,Male,25,Sumqayit,2023-09-06,112070,1,0
18475,Male,24,Ganja,2022-06-20,29256,1,0
18476,Male,19,Lankaran,2023-03-28,74947,0,0
18477,Female,47,Shaki,2024-02-18,20517,1,0
18478,Female,30,Lankaran,2022-03-31,145334,0,1
18479,Male,40,Ganja,2016-08-18,97961,0,1
18480,Female,46,Shaki,2024-01-09,107138,0,0
18481,Female,55,Mingachevir,2015-01-11,34676,0,0
18482,Female,54,Mingachevir,2021-07-02,72959,0,1
18483,Male,37,Lankaran,2019-09-18,107355,0,0
18484,Female,50,Mingachevir,2024-05-14,30781,0,1
18485,Male,46,Mingachevir,2021-08-23,104192,0,0
18486,Male,67,Baku,2021-03-28,134501,0,0
18487,Female,32,Mingachevir,2018-03-10,120612,0,0
18488,Female,40,Baku,2016-09-09,84758,0,0
18489,Male,59,Sumqayit,2017-02-03,45678,0,1
18490,Female,20,Baku,2015-02-18,90328,0,0
18491,Female,54,Baku,2016-03-26,69962,1,0
18492,Male,46,Ganja,2019-12-04,97491,0,1
18493,Male,62,Baku,2016-05-05,65528,0,0
18494,Male,25,Baku,2023-12-21,28268,0,0
18495,Male,39,Ganja,2020-03-07,38693,1,0
18496,Female,46,Baku,2018-12-03,126212,0,0
18497,Female,19,Mingachevir,2021-09-20,45601,1,0
18498,Male,58,Baku,2017-12-10,112176,0,0
18499,Male,66,Sumqayit,2021-01-31,89975,1,0
18500,Male,67,Baku,2018-07-08,68139,1,0
18501,Female,62,Baku,2021-12-02,33227,1,0
18502,Male,18,Sumqayit,2019-10-24,63701,1,0
18503,Female,61,Ganja,2015-08-11,115053,1,0
18504,Male,37,Mingachevir,2015-09-26,115238,0,0
18505,Male,69,Baku,2022-10-28,91925,0,0
18506,Male,38,Mingachevir,2023-01-19,82425,0,0
18507,Female,54,Lankaran,2017-06-19,114111,1,0
18508,Female,25,Mingachevir,2017-07-07,129724,1,1
18509,Female,44,Ganja,2021-06-23,65229,1,0
18510,Male,64,Ganja,2016-01-20,105478,1,0
18511,Female,52,Baku,2019-05-29,109928,0,0
18512,Female,23,Sumqayit,2016-09-17,102765,1,0
18513,Male,62,Ganja,2024-01-04,45268,0,1
18514,Male,61,Sumqayit,2023-07-23,97776,1,0
18515,Female,36,Lankaran,2018-05-08,82448,1,0
18516,Female,35,Sumqayit,2020-03-22,116536,1,0
18517,Female,18,Shaki,2022-05-14,86868,1,0
18518,Female,42,Sumqayit,2018-09-24,31229,1,0
18519,Male,44,Ganja,2022-07-14,65292,0,1
18520,Male,24,Sumqayit,2019-09-11,26300,1,0
18521,Male,61,Sumqayit,2021-06-10,103194,0,0
18522,Female,59,Shaki,2019-11-11,59934,0,0
18523,Female,46,Shaki,2018-06-22,45820,1,1
18524,Male,48,Baku,2017-04-21,85873,1,0
18525,Male,61,Ganja,2019-07-11,56062,1,1
18526,Female,60,Baku,2018-05-16,115442,1,0
18527,Female,53,Shaki,2019-10-14,69488,1,1
18528,Male,36,Sumqayit,2022-01-02,33445,1,1
18529,Male,23,Shaki,2018-07-06,21867,0,0
18530,Male,42,Lankaran,2024-06-13,114117,0,0
18531,Female,48,Sumqayit,2021-01-19,108834,1,0
18532,Female,26,Baku,2017-01-07,86030,1,0
18533,Female,37,Sumqayit,2015-12-07,24642,0,0
18534,Female,27,Lankaran,2023-02-27,122190,0,0
18535,Female,54,Shaki,2024-12-26,28352,0,0
18536,Female,44,Ganja,2020-05-05,22036,1,0
18537,Male,30,Mingachevir,2019-11-17,84092,0,0
18538,Male,58,Ganja,2016-06-13,34722,1,1
18539,Female,19,Ganja,2015-02-03,68324,1,0
18540,Male,67,Shaki,2023-05-04,36186,0,0
18541,Female,38,Ganja,2015-11-19,79085,0,0
18542,Male,50,Lankaran,2018-04-19,128003,0,0
18543,Female,41,Shaki,2020-06-09,148501,1,0
18544,Male,61,Ganja,2015-12-13,107003,1,1
18545,Male,59,Mingachevir,2019-09-26,138248,0,0
18546,Female,51,Baku,2018-04-30,111487,1,0
18547,Female,26,Shaki,2019-05-22,78897,0,0
18548,Male,19,Shaki,2022-07-31,22281,1,0
18549,Male,47,Sumqayit,2019-08-30,116231,0,0
18550,Female,39,Ganja,2024-01-31,148893,1,0
18551,Male,63,Baku,2015-09-02,62828,0,0
18552,Female,28,Mingachevir,2022-06-18,21601,1,0
18553,Female,60,Lankaran,2020-01-06,64787,1,0
18554,Male,34,Shaki,2023-02-10,129976,1,0
18555,Female,53,Lankaran,2022-08-02,21299,0,0
18556,Male,30,Lankaran,2023-05-10,78054,1,1
18557,Male,24,Lankaran,2015-05-13,34794,1,0
18558,Female,33,Sumqayit,2023-12-13,115684,0,0
18559,Male,50,Lankaran,2023-02-05,133052,0,0
18560,Female,62,Ganja,2018-10-02,115249,1,1
18561,Female,18,Ganja,2020-09-27,73319,1,0
18562,Female,28,Baku,2017-12-23,36026,0,1
18563,Male,23,Baku,2019-07-06,116633,1,0
18564,Female,37,Mingachevir,2020-03-06,38430,1,1
18565,Male,52,Lankaran,2019-09-17,67785,0,1
18566,Female,61,Lankaran,2018-02-01,121185,0,0
18567,Female,54,Sumqayit,2021-03-10,41858,0,1
18568,Female,58,Lankaran,2019-03-21,136505,1,1
18569,Male,43,Lankaran,2015-04-29,104118,1,1
18570,Male,29,Lankaran,2022-12-13,23332,0,1
18571,Female,47,Shaki,2022-09-09,53871,0,0
18572,Female,45,Shaki,2022-06-19,88713,1,1
18573,Male,44,Sumqayit,2017-06-13,48170,0,0
18574,Male,59,Sumqayit,2018-06-19,129970,1,0
18575,Male,36,Ganja,2021-05-16,139503,0,0
18576,Female,22,Sumqayit,2021-10-07,83455,0,0
18577,Male,22,Mingachevir,2015-12-29,116139,1,0
18578,Female,58,Ganja,2023-05-27,120481,1,0
18579,Male,44,Lankaran,2019-11-09,135882,0,1
18580,Female,45,Sumqayit,2024-03-31,106421,1,0
18581,Female,43,Mingachevir,2019-10-07,58809,1,0
18582,Female,44,Sumqayit,2024-09-27,115264,0,0
18583,Male,69,Sumqayit,2015-11-10,94263,1,0
18584,Male,66,Ganja,2019-03-17,100068,1,0
18585,Male,59,Ganja,2019-09-03,59828,1,0
18586,Female,38,Baku,2023-11-13,111181,1,0
18587,Female,18,Ganja,2024-06-27,65329,0,0
18588,Male,45,Ganja,2022-09-18,83206,0,0
18589,Female,65,Shaki,2017-12-22,44708,0,0
18590,Female,32,Sumqayit,2015-09-29,102183,0,0
18591,Female,34,Ganja,2017-11-26,35956,0,0
18592,Male,43,Sumqayit,2023-06-15,139150,1,0
18593,Female,37,Sumqayit,2019-11-25,125272,1,0
18594,Male,42,Shaki,2021-07-18,103972,1,0
18595,Male,30,Sumqayit,2021-07-21,83756,0,0
18596,Male,50,Mingachevir,2024-11-19,123250,0,1
18597,Male,42,Ganja,2021-03-30,100604,0,0
18598,Male,25,Sumqayit,2017-09-16,107745,1,0
18599,Female,22,Baku,2022-03-08,99268,1,0
18600,Male,23,Baku,2021-09-29,82809,1,0
18601,Male,40,Shaki,2017-06-23,107964,0,0
18602,Male,69,Mingachevir,2021-05-03,24089,0,0
18603,Female,47,Ganja,2023-05-03,50788,1,1
18604,Female,31,Shaki,2024-04-20,112959,1,0
18605,Female,40,Baku,2017-01-13,118661,1,0
18606,Female,28,Mingachevir,2017-06-29,99535,0,0
18607,Male,48,Ganja,2021-10-26,123809,0,0
18608,Male,23,Sumqayit,2022-02-20,139108,1,0
18609,Female,28,Ganja,2020-02-29,94478,1,1
18610,Female,30,Lankaran,2019-10-12,35840,0,0
18611,Female,29,Ganja,2020-10-24,23250,1,0
18612,Female,19,Sumqayit,2015-09-04,147231,1,0
18613,Male,52,Lankaran,2020-01-26,75714,0,0
18614,Female,53,Mingachevir,2022-03-12,87794,1,0
18615,Female,34,Shaki,2021-06-18,127406,1,0
18616,Female,45,Mingachevir,2016-07-29,138498,1,1
18617,Female,45,Ganja,2019-06-04,118887,0,0
18618,Female,39,Shaki,2021-07-18,105358,1,1
18619,Female,55,Ganja,2022-07-25,143456,1,0
18620,Female,24,Baku,2018-04-20,100037,0,0
18621,Male,32,Baku,2017-09-10,75509,1,1
18622,Male,49,Sumqayit,2022-08-05,30768,1,0
18623,Male,28,Mingachevir,2022-05-03,144751,0,0
18624,Male,41,Baku,2021-09-12,84684,1,0
18625,Male,20,Lankaran,2024-01-26,111264,1,1
18626,Male,47,Lankaran,2022-07-24,140834,1,0
18627,Female,23,Ganja,2017-07-12,139678,0,0
18628,Female,19,Shaki,2015-10-19,67999,1,0
18629,Male,31,Lankaran,2020-10-02,38167,0,0
18630,Female,58,Ganja,2023-10-22,70245,0,0
18631,Male,35,Shaki,2018-10-11,144979,0,1
18632,Female,68,Baku,2023-04-19,106452,0,0
18633,Female,61,Ganja,2021-11-29,68505,0,0
18634,Female,48,Shaki,2015-01-22,25117,0,0
18635,Female,30,Sumqayit,2024-04-25,60706,0,0
18636,Female,43,Mingachevir,2018-08-08,30333,1,0
18637,Female,61,Mingachevir,2024-01-21,117838,1,0
18638,Male,29,Sumqayit,2017-11-18,34922,0,0
18639,Male,35,Lankaran,2022-07-05,125050,1,0
18640,Female,26,Mingachevir,2020-05-15,104053,1,1
18641,Male,66,Shaki,2021-01-16,77861,1,0
18642,Female,38,Sumqayit,2017-06-28,45317,0,0
18643,Male,65,Lankaran,2016-06-13,91656,1,1
18644,Female,66,Ganja,2024-11-30,22477,0,0
18645,Male,57,Ganja,2015-04-11,106878,0,0
18646,Female,60,Shaki,2018-08-06,26137,1,0
18647,Male,41,Shaki,2024-06-10,55644,0,0
18648,Female,51,Shaki,2023-11-19,118346,0,0
18649,Male,25,Mingachevir,2021-07-18,148823,0,0
18650,Female,61,Shaki,2020-05-05,58597,1,0
18651,Female,50,Sumqayit,2020-03-16,138129,1,0
18652,Female,40,Sumqayit,2016-08-01,28595,1,0
18653,Male,30,Lankaran,2018-04-29,45902,0,0
18654,Male,66,Sumqayit,2024-08-11,66261,1,0
18655,Male,31,Mingachevir,2024-12-05,128712,1,1
18656,Female,31,Ganja,2017-02-28,108266,1,0
18657,Male,33,Lankaran,2018-09-28,125153,0,0
18658,Female,66,Sumqayit,2022-12-02,26686,0,0
18659,Male,55,Shaki,2020-12-12,63109,1,1
18660,Male,56,Sumqayit,2019-06-20,83039,0,0
18661,Male,43,Baku,2023-01-16,79737,1,0
18662,Male,43,Lankaran,2022-06-09,71802,1,0
18663,Female,18,Mingachevir,2024-12-02,114649,0,1
18664,Male,49,Sumqayit,2018-10-15,139033,0,0
18665,Male,32,Sumqayit,2016-05-17,117462,0,0
18666,Female,69,Mingachevir,2015-06-22,101197,0,0
18667,Female,38,Ganja,2017-06-05,70029,0,0
18668,Male,35,Shaki,2018-11-18,54654,0,1
18669,Male,47,Shaki,2024-09-02,86839,1,1
18670,Female,30,Ganja,2020-12-07,70892,1,0
18671,Female,41,Ganja,2015-09-30,103032,0,1
18672,Female,47,Baku,2024-05-22,138564,0,0
18673,Male,19,Mingachevir,2018-11-10,84936,1,0
18674,Male,36,Lankaran,2023-02-08,107960,1,0
18675,Male,64,Shaki,2023-01-02,92988,0,0
18676,Female,61,Ganja,2017-05-07,149694,0,1
18677,Female,64,Ganja,2020-03-25,46474,1,1
18678,Female,42,Mingachevir,2020-05-11,58886,1,1
18679,Male,67,Lankaran,2024-04-13,117409,1,0
18680,Female,31,Ganja,2015-09-18,126743,1,0
18681,Male,23,Baku,2024-03-06,141483,1,0
18682,Female,29,Lankaran,2018-09-14,141732,0,0
18683,Male,37,Baku,2018-02-21,129756,1,0
18684,Male,40,Sumqayit,2019-02-08,34426,0,0
18685,Female,47,Shaki,2015-10-05,53335,1,0
18686,Male,47,Ganja,2020-11-10,146689,0,0
18687,Female,55,Lankaran,2023-03-26,50541,1,0
18688,Male,47,Baku,2024-11-27,140646,0,0
18689,Female,58,Shaki,2017-04-02,94916,1,0
18690,Female,47,Shaki,2020-12-15,145475,0,0
18691,Male,53,Ganja,2016-06-15,119657,1,1
18692,Female,66,Shaki,2022-09-21,97340,0,0
18693,Male,51,Ganja,2015-06-16,132719,0,0
18694,Female,33,Sumqayit,2017-04-10,139717,0,0
18695,Female,41,Ganja,2015-08-24,111092,0,0
18696,Female,31,Mingachevir,2017-11-21,24965,1,0
18697,Female,43,Baku,2018-06-08,85704,1,1
18698,Male,25,Mingachevir,2015-07-10,142400,0,0
18699,Female,31,Shaki,2022-05-28,64124,1,0
18700,Female,48,Shaki,2016-09-04,88207,0,0
18701,Male,19,Shaki,2019-03-12,36762,1,0
18702,Male,65,Ganja,2024-08-29,49904,1,0
18703,Male,21,Lankaran,2021-04-21,87468,0,0
18704,Male,18,Ganja,2024-03-04,34213,1,0
18705,Male,37,Baku,2019-09-20,52961,0,0
18706,Male,31,Ganja,2017-08-30,44839,1,1
18707,Female,57,Shaki,2023-07-25,49942,1,0
18708,Male,42,Sumqayit,2016-10-10,50325,1,0
18709,Female,42,Baku,2015-04-16,111583,0,0
18710,Male,20,Mingachevir,2019-05-24,30207,1,0
18711,Female,22,Sumqayit,2015-07-11,115971,0,0
18712,Female,55,Baku,2017-09-29,90152,0,0
18713,Female,43,Baku,2018-07-25,123318,1,0
18714,Male,57,Shaki,2019-04-17,93414,0,1
18715,Male,55,Mingachevir,2021-01-31,34814,1,0
18716,Male,55,Ganja,2019-11-29,37684,0,1
18717,Male,21,Mingachevir,2016-09-26,55968,1,1
18718,Female,24,Shaki,2015-03-26,23373,0,0
18719,Male,47,Shaki,2020-07-04,110685,0,0
18720,Female,47,Shaki,2023-03-15,128033,0,1
18721,Female,36,Sumqayit,2016-12-28,119687,0,0
18722,Male,56,Mingachevir,2024-01-01,35178,1,0
18723,Male,52,Mingachevir,2023-06-13,45956,1,0
18724,Male,57,Baku,2017-11-26,138225,0,0
18725,Female,50,Lankaran,2023-06-26,84683,0,0
18726,Male,50,Ganja,2019-08-15,60692,0,0
18727,Female,31,Shaki,2019-05-19,64119,0,0
18728,Male,55,Mingachevir,2015-03-11,111635,1,1
18729,Female,27,Mingachevir,2015-06-03,24991,1,0
18730,Male,45,Baku,2019-01-01,25202,1,0
18731,Male,31,Ganja,2022-09-13,147492,0,0
18732,Female,53,Lankaran,2021-05-07,40316,1,0
18733,Male,55,Lankaran,2022-02-01,49695,1,0
18734,Male,33,Shaki,2020-07-12,23622,0,0
18735,Male,38,Lankaran,2018-01-02,127391,1,1
18736,Male,45,Lankaran,2016-07-24,80737,0,0
18737,Male,50,Ganja,2015-05-29,135152,0,0
18738,Male,23,Ganja,2024-10-17,77132,0,0
18739,Male,58,Shaki,2020-08-19,21610,0,1
18740,Female,32,Mingachevir,2022-05-15,61572,0,0
18741,Female,61,Baku,2024-10-13,146092,0,1
18742,Male,20,Shaki,2020-10-10,36988,0,0
18743,Male,60,Sumqayit,2018-11-12,115862,1,0
18744,Male,64,Lankaran,2020-04-02,142655,1,1
18745,Female,52,Baku,2017-02-12,86156,0,0
18746,Female,31,Mingachevir,2019-10-20,35335,1,0
18747,Male,19,Mingachevir,2024-01-17,22602,1,0
18748,Female,46,Ganja,2020-02-15,112295,1,1
18749,Male,21,Sumqayit,2022-01-19,75625,0,0
18750,Male,43,Mingachevir,2019-04-23,105720,1,0
18751,Male,68,Sumqayit,2019-09-09,125402,0,1
18752,Male,29,Lankaran,2021-10-28,108458,0,0
18753,Female,19,Ganja,2018-09-06,118459,0,0
18754,Female,34,Baku,2018-01-11,126464,0,0
18755,Male,52,Ganja,2024-08-06,100934,0,0
18756,Female,27,Lankaran,2015-01-17,113465,0,1
18757,Female,65,Mingachevir,2021-08-13,81255,0,0
18758,Male,39,Sumqayit,2019-08-19,80261,1,0
18759,Female,58,Lankaran,2022-06-24,124985,1,0
18760,Male,60,Mingachevir,2023-02-03,35903,0,0
18761,Male,38,Shaki,2016-08-05,31309,1,0
18762,Male,32,Sumqayit,2015-09-12,55483,1,0
18763,Male,52,Lankaran,2021-11-08,122643,0,0
18764,Female,65,Baku,2022-05-14,28070,1,0
18765,Male,38,Baku,2016-07-14,141378,0,1
18766,Female,38,Mingachevir,2022-01-24,53217,1,0
18767,Male,38,Mingachevir,2018-11-16,149301,0,0
18768,Male,61,Baku,2015-11-16,114961,0,0
18769,Female,49,Shaki,2015-08-08,147381,1,0
18770,Male,22,Ganja,2016-11-29,81305,0,0
18771,Female,56,Baku,2018-12-08,35106,1,0
18772,Female,26,Mingachevir,2015-02-01,53837,0,0
18773,Male,35,Mingachevir,2016-12-15,24017,0,0
18774,Male,38,Shaki,2022-09-02,49420,1,0
18775,Male,25,Baku,2017-11-05,113703,1,0
18776,Male,61,Shaki,2016-02-13,121123,1,0
18777,Male,69,Baku,2022-11-15,33582,0,0
18778,Male,51,Ganja,2021-01-29,99403,1,0
18779,Female,27,Lankaran,2023-11-25,104205,0,0
18780,Female,68,Baku,2024-12-23,95763,1,0
18781,Male,58,Lankaran,2024-10-08,127686,1,0
18782,Female,41,Baku,2017-07-24,70551,1,0
18783,Female,57,Ganja,2018-02-01,101483,1,0
18784,Male,41,Mingachevir,2018-09-02,97468,1,0
18785,Male,49,Lankaran,2016-12-07,136936,0,0
18786,Female,50,Shaki,2023-04-12,30985,0,0
18787,Male,55,Baku,2017-02-21,26375,1,1
18788,Female,61,Mingachevir,2018-04-19,35805,1,0
18789,Male,68,Baku,2020-12-19,37107,1,0
18790,Female,66,Shaki,2022-06-03,62401,0,0
18791,Female,51,Ganja,2018-03-24,123577,0,0
18792,Female,28,Sumqayit,2021-08-03,93071,1,0
18793,Female,48,Baku,2018-06-12,57588,0,0
18794,Male,35,Shaki,2022-09-08,36470,0,0
18795,Male,40,Sumqayit,2015-06-14,44081,1,0
18796,Female,39,Baku,2022-07-27,26846,0,0
18797,Female,60,Lankaran,2021-10-10,133459,0,0
18798,Male,35,Mingachevir,2022-06-17,89685,0,0
18799,Male,57,Mingachevir,2021-12-10,136439,0,0
18800,Female,64,Shaki,2015-08-01,123465,1,0
18801,Female,58,Lankaran,2020-05-02,121724,0,0
18802,Female,64,Ganja,2017-02-04,49925,0,0
18803,Female,56,Sumqayit,2021-01-13,73989,0,0
18804,Female,37,Shaki,2023-08-13,133333,1,0
18805,Male,30,Baku,2021-10-18,137171,1,0
18806,Female,62,Mingachevir,2018-04-16,88748,1,0
18807,Male,18,Baku,2019-12-25,133951,1,1
18808,Male,69,Sumqayit,2022-11-29,89458,1,0
18809,Male,21,Lankaran,2016-10-06,116080,1,0
18810,Female,41,Lankaran,2019-07-19,117601,1,0
18811,Male,53,Shaki,2021-06-17,67697,0,0
18812,Male,53,Shaki,2020-01-30,112601,0,0
18813,Male,62,Lankaran,2015-05-07,42694,0,0
18814,Male,19,Shaki,2016-01-12,26042,0,1
18815,Female,45,Lankaran,2024-05-09,28013,1,0
