customer_id,gender,age,city,join_date,estimated_salary,is_active_member,churn,product_id,product_type,balance
17573,Male,20,Shaki,2021-11-24,73184,1,1,P219084,Credit Card,43454.0
17574,Male,19,Baku,2021-01-28,87082,1,1,,,
17575,Male,23,Sumqayit,2020-11-13,55374,0,0,P211236,Savings,108782.0
17575,Male,23,Sumqayit,2020-11-13,55374,0,0,P212866,Loan,85583.0
17575,Male,23,Sumqayit,2020-11-13,55374,0,0,P215589,Loan,28097.0
17576,Male,38,Lankaran,2022-06-14,137513,1,0,P224038,Credit Card,188113.0
17577,Female,26,Lankaran,2022-04-09,111964,1,0,P205971,Mortgage,59637.0
17577,Female,26,Lankaran,2022-04-09,111964,1,0,P209759,Savings,158060.0
17577,Female,26,Lankaran,2022-04-09,111964,1,0,P210354,Loan,50711.0
17577,Female,26,Lankaran,2022-04-09,111964,1,0,P212878,Loan,26837.0
17577,Female,26,Lankaran,2022-04-09,111964,1,0,P219661,Loan,199552.0
17578,Male,27,Ganja,2018-08-22,122510,1,1,P208141,Savings,85012.0
17578,Male,27,Ganja,2018-08-22,122510,1,1,P209436,Mortgage,193544.0
17578,Male,27,Ganja,2018-08-22,122510,1,1,P222209,Savings,103554.0
17579,Male,53,Shaki,2024-02-12,117243,1,1,P215957,Loan,88985.0
17580,Female,20,Sumqayit,2021-11-26,110924,0,0,P209465,Savings,111894.0
17580,Female,20,Sumqayit,2021-11-26,110924,0,0,P211549,Savings,194294.0
17580,Female,20,Sumqayit,2021-11-26,110924,0,0,P212338,Loan,87027.0
17580,Female,20,Sumqayit,2021-11-26,110924,0,0,P213925,Loan,139876.0
17580,Female,20,Sumqayit,2021-11-26,110924,0,0,P221010,Mortgage,72839.0
17581,Male,58,Mingachevir,2020-05-27,121678,1,0,,,
17582,Male,41,Lankaran,2024-03-25,111041,1,0,P202894,Loan,175552.0
17582,Male,41,Lankaran,2024-03-25,111041,1,0,P216120,Loan,69412.0
17582,Male,41,Lankaran,2024-03-25,111041,1,0,P217987,Loan,133546.0
17582,Male,41,Lankaran,2024-03-25,111041,1,0,P224015,Credit Card,3438.0
17583,Male,39,Ganja,2019-01-28,98709,1,0,P216752,Mortgage,131716.0
17583,Male,39,Ganja,2019-01-28,98709,1,0,P220794,Loan,23594.0
17584,Male,66,Baku,2016-09-05,49580,1,1,P201236,Loan,163595.0
17584,Male,66,Baku,2016-09-05,49580,1,1,P203559,Loan,3093.0
17584,Male,66,Baku,2016-09-05,49580,1,1,P224493,Loan,16037.0
17585,Female,31,Lankaran,2016-11-19,114187,1,0,P207027,Credit Card,96536.0
17585,Female,31,Lankaran,2016-11-19,114187,1,0,P221365,Credit Card,189982.0
17586,Female,59,Ganja,2017-06-16,76792,1,0,P204357,Loan,155754.0
17586,Female,59,Ganja,2017-06-16,76792,1,0,P213166,Loan,153327.0
17586,Female,59,Ganja,2017-06-16,76792,1,0,P222208,Loan,130095.0
17587,Male,62,Baku,2018-09-13,43318,0,1,P205719,Mortgage,167581.0
17587,Male,62,Baku,2018-09-13,43318,0,1,P215856,Savings,165369.0
17587,Male,62,Baku,2018-09-13,43318,0,1,P220149,Credit Card,48532.0
17588,Female,61,Shaki,2015-04-20,34627,1,0,P209639,Mortgage,7232.0
17588,Female,61,Shaki,2015-04-20,34627,1,0,P214423,Savings,107948.0
17588,Female,61,Shaki,2015-04-20,34627,1,0,P218320,Savings,101828.0
17588,Female,61,Shaki,2015-04-20,34627,1,0,P224058,Savings,148729.0
17589,Female,44,Mingachevir,2016-12-10,91614,1,0,P200739,Savings,125270.0
17589,Female,44,Mingachevir,2016-12-10,91614,1,0,P218273,Mortgage,132154.0
17589,Female,44,Mingachevir,2016-12-10,91614,1,0,P220836,Savings,8969.0
17590,Male,50,Baku,2023-10-06,56091,1,0,P209359,Mortgage,55489.0
17590,Male,50,Baku,2023-10-06,56091,1,0,P212477,Mortgage,32398.0
17590,Male,50,Baku,2023-10-06,56091,1,0,P216385,Credit Card,12664.0
17590,Male,50,Baku,2023-10-06,56091,1,0,P220670,Credit Card,68445.0
17590,Male,50,Baku,2023-10-06,56091,1,0,P223591,Credit Card,164141.0
17591,Female,39,Lankaran,2023-04-01,93902,1,0,P205731,Loan,80198.0
17591,Female,39,Lankaran,2023-04-01,93902,1,0,P210141,Savings,7418.0
17591,Female,39,Lankaran,2023-04-01,93902,1,0,P223857,Loan,123842.0
17592,Male,46,Sumqayit,2022-12-28,34444,0,0,P208418,Mortgage,179301.0
17592,Male,46,Sumqayit,2022-12-28,34444,0,0,P214519,Mortgage,135427.0
17592,Male,46,Sumqayit,2022-12-28,34444,0,0,P218721,Credit Card,181832.0
17593,Female,36,Baku,2018-03-06,59873,0,0,P201970,Mortgage,181533.0
17593,Female,36,Baku,2018-03-06,59873,0,0,P203008,Mortgage,160569.0
17593,Female,36,Baku,2018-03-06,59873,0,0,P214717,Loan,81038.0
17594,Female,36,Sumqayit,2024-11-19,37747,1,0,P213260,Mortgage,27757.0
17594,Female,36,Sumqayit,2024-11-19,37747,1,0,P219201,Mortgage,102826.0
17595,Female,23,Sumqayit,2016-10-10,113007,1,0,P207331,Credit Card,145708.0
17595,Female,23,Sumqayit,2016-10-10,113007,1,0,P211999,Mortgage,1026.0
17596,Male,62,Baku,2023-11-10,29229,1,0,P206288,Mortgage,113819.0
17596,Male,62,Baku,2023-11-10,29229,1,0,P207858,Mortgage,111687.0
17597,Female,36,Shaki,2021-07-24,133332,1,1,P203326,Credit Card,68635.0
17597,Female,36,Shaki,2021-07-24,133332,1,1,P210530,Mortgage,186136.0
17598,Male,30,Baku,2020-06-26,125793,0,0,P201943,Loan,76893.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P200044,Loan,3337.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P203616,Mortgage,23041.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P204768,Savings,138407.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P206217,Savings,98331.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P212989,Loan,112603.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P223105,Mortgage,129132.0
17599,Male,43,Ganja,2021-11-15,101840,1,0,P224857,Loan,117152.0
17600,Female,39,Mingachevir,2019-07-25,109871,0,0,P204486,Loan,103555.0
17600,Female,39,Mingachevir,2019-07-25,109871,0,0,P218890,Loan,192349.0
17601,Male,38,Sumqayit,2019-03-08,137699,0,0,P205566,Loan,84889.0
17601,Male,38,Sumqayit,2019-03-08,137699,0,0,P210046,Savings,155357.0
17601,Male,38,Sumqayit,2019-03-08,137699,0,0,P213622,Loan,190145.0
17602,Female,53,Mingachevir,2023-01-11,87626,1,0,P200671,Loan,59619.0
17602,Female,53,Mingachevir,2023-01-11,87626,1,0,P206471,Loan,14644.0
17602,Female,53,Mingachevir,2023-01-11,87626,1,0,P213066,Loan,60588.0
17602,Female,53,Mingachevir,2023-01-11,87626,1,0,P221719,Savings,84869.0
17602,Female,53,Mingachevir,2023-01-11,87626,1,0,P221883,Savings,304.0
17603,Male,19,Lankaran,2023-10-28,77804,1,0,P202498,Mortgage,52065.0
17604,Male,64,Sumqayit,2020-03-28,68229,0,0,P204066,Loan,101560.0
17604,Male,64,Sumqayit,2020-03-28,68229,0,0,P208924,Loan,193502.0
17604,Male,64,Sumqayit,2020-03-28,68229,0,0,P211279,Mortgage,76188.0
17604,Male,64,Sumqayit,2020-03-28,68229,0,0,P214176,Credit Card,32224.0
17605,Female,61,Lankaran,2015-09-03,52368,1,0,P203866,Credit Card,4533.0
17605,Female,61,Lankaran,2015-09-03,52368,1,0,P205244,Mortgage,179024.0
17606,Female,47,Ganja,2023-09-17,30944,0,0,P207560,Credit Card,69326.0
17606,Female,47,Ganja,2023-09-17,30944,0,0,P212379,Credit Card,62726.0
17607,Female,44,Ganja,2019-05-28,51752,1,1,P200771,Savings,123710.0
17607,Female,44,Ganja,2019-05-28,51752,1,1,P217594,Credit Card,168469.0
17608,Female,24,Mingachevir,2017-03-08,52916,1,1,P219392,Credit Card,74794.0
17608,Female,24,Mingachevir,2017-03-08,52916,1,1,P222904,Mortgage,171185.0
17609,Male,37,Ganja,2024-02-29,40817,1,0,P210595,Savings,89860.0
17610,Male,67,Baku,2022-12-27,90634,1,0,P205051,Credit Card,184688.0
17611,Male,48,Sumqayit,2023-08-05,132863,0,0,P212244,Credit Card,138654.0
17611,Male,48,Sumqayit,2023-08-05,132863,0,0,P222819,Savings,27225.0
17612,Female,40,Lankaran,2017-12-09,21133,1,1,P211092,Loan,155912.0
17612,Female,40,Lankaran,2017-12-09,21133,1,1,P223902,Loan,92114.0
17613,Male,30,Mingachevir,2022-11-03,135041,1,0,P200191,Mortgage,179531.0
17613,Male,30,Mingachevir,2022-11-03,135041,1,0,P212840,Loan,189980.0
17614,Female,34,Mingachevir,2016-05-29,127603,1,0,P210933,Credit Card,166390.0
17614,Female,34,Mingachevir,2016-05-29,127603,1,0,P221043,Mortgage,194068.0
17615,Male,21,Ganja,2021-03-23,145482,0,0,P205434,Mortgage,131946.0
17615,Male,21,Ganja,2021-03-23,145482,0,0,P209055,Mortgage,171610.0
17616,Female,31,Ganja,2022-03-10,136801,1,0,P200435,Loan,120615.0
17616,Female,31,Ganja,2022-03-10,136801,1,0,P202871,Loan,114645.0
17616,Female,31,Ganja,2022-03-10,136801,1,0,P208802,Savings,60453.0
17616,Female,31,Ganja,2022-03-10,136801,1,0,P221241,Savings,19661.0
17616,Female,31,Ganja,2022-03-10,136801,1,0,P223093,Savings,66623.0
17617,Male,37,Lankaran,2016-05-20,76707,0,0,,,
17618,Male,30,Sumqayit,2015-06-04,48670,0,0,P204577,Mortgage,187738.0
17618,Male,30,Sumqayit,2015-06-04,48670,0,0,P214688,Loan,80606.0
17619,Female,20,Sumqayit,2020-06-29,75162,1,1,P206185,Credit Card,172067.0
17620,Male,43,Mingachevir,2020-03-12,67724,0,0,P220122,Credit Card,91029.0
17621,Female,43,Lankaran,2019-02-12,72837,1,0,P205003,Loan,58221.0
17621,Female,43,Lankaran,2019-02-12,72837,1,0,P206511,Loan,101876.0
17622,Male,35,Mingachevir,2015-04-21,55974,1,0,P201742,Credit Card,21717.0
17622,Male,35,Mingachevir,2015-04-21,55974,1,0,P208862,Credit Card,188968.0
17623,Male,49,Shaki,2021-12-05,21109,1,0,P202009,Mortgage,42974.0
17623,Male,49,Shaki,2021-12-05,21109,1,0,P211006,Credit Card,10197.0
17623,Male,49,Shaki,2021-12-05,21109,1,0,P211284,Mortgage,98645.0
17623,Male,49,Shaki,2021-12-05,21109,1,0,P214686,Credit Card,124147.0
17623,Male,49,Shaki,2021-12-05,21109,1,0,P224757,Savings,146932.0
17624,Female,31,Sumqayit,2022-10-26,48755,0,0,P203400,Savings,32820.0
17624,Female,31,Sumqayit,2022-10-26,48755,0,0,P220882,Loan,160751.0
17624,Female,31,Sumqayit,2022-10-26,48755,0,0,P222797,Credit Card,145368.0
17625,Female,64,Lankaran,2021-05-10,128473,0,1,P205173,Savings,167359.0
17625,Female,64,Lankaran,2021-05-10,128473,0,1,P222764,Loan,93423.0
17625,Female,64,Lankaran,2021-05-10,128473,0,1,P224175,Savings,212.0
17626,Male,20,Lankaran,2021-01-11,44802,0,0,P201152,Mortgage,84902.0
17626,Male,20,Lankaran,2021-01-11,44802,0,0,P207086,Savings,167551.0
17627,Male,18,Mingachevir,2019-08-02,84771,1,0,P208491,Savings,90236.0
17627,Male,18,Mingachevir,2019-08-02,84771,1,0,P224113,Mortgage,153135.0
17628,Male,43,Ganja,2018-04-05,63899,1,0,P206316,Mortgage,77135.0
17628,Male,43,Ganja,2018-04-05,63899,1,0,P208095,Savings,190344.0
17628,Male,43,Ganja,2018-04-05,63899,1,0,P212207,Credit Card,164979.0
17628,Male,43,Ganja,2018-04-05,63899,1,0,P223535,Savings,158244.0
17629,Male,41,Lankaran,2017-11-08,61972,0,0,P219733,Savings,5953.0
17629,Male,41,Lankaran,2017-11-08,61972,0,0,P221351,Savings,83330.0
17629,Male,41,Lankaran,2017-11-08,61972,0,0,P222708,Savings,57907.0
17630,Male,66,Mingachevir,2021-07-20,146995,0,0,P221765,Mortgage,152564.0
17630,Male,66,Mingachevir,2021-07-20,146995,0,0,P223585,Credit Card,138602.0
17631,Male,52,Baku,2022-08-14,88642,1,1,P208402,Savings,116798.0
17631,Male,52,Baku,2022-08-14,88642,1,1,P215147,Mortgage,26918.0
17631,Male,52,Baku,2022-08-14,88642,1,1,P217514,Credit Card,975.0
17631,Male,52,Baku,2022-08-14,88642,1,1,P220242,Loan,141655.0
17632,Female,31,Ganja,2022-03-01,56704,0,0,P204239,Loan,2426.0
17632,Female,31,Ganja,2022-03-01,56704,0,0,P213090,Savings,41974.0
17632,Female,31,Ganja,2022-03-01,56704,0,0,P218427,Loan,43952.0
17633,Female,20,Ganja,2020-04-05,129298,1,0,P208766,Mortgage,61121.0
17633,Female,20,Ganja,2020-04-05,129298,1,0,P220824,Mortgage,90801.0
17634,Female,30,Sumqayit,2015-10-21,95194,1,0,P213211,Mortgage,113894.0
17635,Male,64,Shaki,2022-05-16,101876,0,0,P207863,Savings,23071.0
17635,Male,64,Shaki,2022-05-16,101876,0,0,P208373,Mortgage,52074.0
17635,Male,64,Shaki,2022-05-16,101876,0,0,P213614,Savings,180691.0
17635,Male,64,Shaki,2022-05-16,101876,0,0,P220068,Loan,58082.0
17636,Male,67,Sumqayit,2019-01-25,129484,1,0,P201830,Mortgage,98823.0
17636,Male,67,Sumqayit,2019-01-25,129484,1,0,P219555,Mortgage,149721.0
17637,Male,31,Baku,2015-12-04,93997,1,0,P210730,Mortgage,84428.0
17637,Male,31,Baku,2015-12-04,93997,1,0,P222200,Credit Card,31877.0
17638,Female,38,Mingachevir,2020-01-02,72958,0,0,P203175,Credit Card,143335.0
17639,Female,43,Ganja,2021-11-04,108469,0,0,P207528,Savings,148919.0
17639,Female,43,Ganja,2021-11-04,108469,0,0,P211398,Credit Card,13612.0
17640,Male,20,Ganja,2021-07-19,62491,0,0,P201110,Credit Card,43528.0
17640,Male,20,Ganja,2021-07-19,62491,0,0,P205362,Loan,43754.0
17640,Male,20,Ganja,2021-07-19,62491,0,0,P207787,Savings,118575.0
17641,Male,68,Lankaran,2016-12-17,28495,1,1,P217229,Mortgage,145421.0
17641,Male,68,Lankaran,2016-12-17,28495,1,1,P220833,Savings,186396.0
17642,Female,57,Shaki,2016-09-22,85181,1,0,P210558,Credit Card,76990.0
17642,Female,57,Shaki,2016-09-22,85181,1,0,P218528,Loan,105053.0
17643,Female,21,Shaki,2017-02-03,148284,0,0,P210920,Credit Card,72192.0
17643,Female,21,Shaki,2017-02-03,148284,0,0,P219452,Credit Card,78961.0
17643,Female,21,Shaki,2017-02-03,148284,0,0,P222607,Savings,105150.0
17644,Female,53,Lankaran,2015-03-26,117827,1,0,P200387,Savings,38541.0
17645,Male,68,Baku,2017-01-06,68112,0,0,P211670,Loan,21590.0
17645,Male,68,Baku,2017-01-06,68112,0,0,P214050,Mortgage,148725.0
17646,Male,60,Shaki,2022-05-31,33097,1,0,P208199,Loan,47427.0
17647,Male,18,Ganja,2018-11-13,41532,1,0,P217309,Credit Card,185038.0
17647,Male,18,Ganja,2018-11-13,41532,1,0,P217656,Mortgage,106928.0
17648,Female,57,Baku,2015-08-15,51110,1,0,P201619,Loan,197819.0
17648,Female,57,Baku,2015-08-15,51110,1,0,P209500,Mortgage,108161.0
17648,Female,57,Baku,2015-08-15,51110,1,0,P216961,Savings,37003.0
17648,Female,57,Baku,2015-08-15,51110,1,0,P219570,Loan,95728.0
17649,Female,64,Sumqayit,2024-03-11,68543,1,0,P219065,Credit Card,165268.0
17650,Male,50,Sumqayit,2018-07-31,71084,1,0,P206942,Credit Card,134832.0
17651,Male,24,Baku,2015-04-19,136728,0,0,P211319,Credit Card,183780.0
17651,Male,24,Baku,2015-04-19,136728,0,0,P220694,Savings,121397.0
17652,Female,69,Ganja,2015-05-15,60702,0,0,P204149,Credit Card,22858.0
17652,Female,69,Ganja,2015-05-15,60702,0,0,P217853,Loan,116062.0
17653,Male,69,Sumqayit,2017-07-26,82348,1,1,P206484,Credit Card,18770.0
17654,Female,28,Mingachevir,2015-10-18,146901,0,0,P204176,Mortgage,72626.0
17654,Female,28,Mingachevir,2015-10-18,146901,0,0,P206237,Loan,44221.0
17654,Female,28,Mingachevir,2015-10-18,146901,0,0,P208150,Credit Card,102320.0
17654,Female,28,Mingachevir,2015-10-18,146901,0,0,P210211,Credit Card,193609.0
17654,Female,28,Mingachevir,2015-10-18,146901,0,0,P223678,Mortgage,65659.0
17655,Female,44,Ganja,2019-12-31,44717,0,1,P203040,Savings,164378.0
17655,Female,44,Ganja,2019-12-31,44717,0,1,P210793,Loan,131877.0
17655,Female,44,Ganja,2019-12-31,44717,0,1,P213224,Savings,109876.0
17655,Female,44,Ganja,2019-12-31,44717,0,1,P223552,Credit Card,169784.0
17656,Male,31,Lankaran,2019-10-03,75941,1,0,P204543,Loan,30298.0
17656,Male,31,Lankaran,2019-10-03,75941,1,0,P224641,Savings,5292.0
17657,Female,39,Shaki,2024-10-19,124079,1,0,,,
17658,Male,33,Baku,2019-07-11,127304,1,0,P203055,Loan,34673.0
17658,Male,33,Baku,2019-07-11,127304,1,0,P220840,Mortgage,62218.0
17659,Female,63,Shaki,2020-02-11,102867,0,0,P202822,Credit Card,92348.0
17659,Female,63,Shaki,2020-02-11,102867,0,0,P204813,Mortgage,47207.0
17659,Female,63,Shaki,2020-02-11,102867,0,0,P205273,Loan,63179.0
17659,Female,63,Shaki,2020-02-11,102867,0,0,P215470,Savings,117857.0
17660,Female,29,Lankaran,2022-11-09,81295,0,0,P207420,Loan,76092.0
17660,Female,29,Lankaran,2022-11-09,81295,0,0,P208632,Savings,169021.0
17660,Female,29,Lankaran,2022-11-09,81295,0,0,P213556,Loan,98227.0
17661,Male,66,Sumqayit,2023-06-28,146292,0,1,P202607,Credit Card,96307.0
17661,Male,66,Sumqayit,2023-06-28,146292,0,1,P212275,Loan,64259.0
17661,Male,66,Sumqayit,2023-06-28,146292,0,1,P215294,Savings,196762.0
17662,Female,63,Mingachevir,2021-09-07,63252,1,0,P203749,Credit Card,151778.0
17662,Female,63,Mingachevir,2021-09-07,63252,1,0,P209423,Savings,97400.0
17662,Female,63,Mingachevir,2021-09-07,63252,1,0,P218222,Loan,102569.0
17662,Female,63,Mingachevir,2021-09-07,63252,1,0,P221610,Credit Card,49621.0
17663,Male,27,Ganja,2015-01-27,69917,1,0,P213694,Loan,9775.0
17663,Male,27,Ganja,2015-01-27,69917,1,0,P219820,Mortgage,149486.0
17663,Male,27,Ganja,2015-01-27,69917,1,0,P220343,Mortgage,181279.0
17663,Male,27,Ganja,2015-01-27,69917,1,0,P220655,Loan,112420.0
17663,Male,27,Ganja,2015-01-27,69917,1,0,P221103,Mortgage,49439.0
17663,Male,27,Ganja,2015-01-27,69917,1,0,P223504,Savings,187793.0
17664,Male,41,Ganja,2024-09-08,129419,1,0,P205712,Loan,76840.0
17664,Male,41,Ganja,2024-09-08,129419,1,0,P214327,Mortgage,90419.0
17664,Male,41,Ganja,2024-09-08,129419,1,0,P220738,Mortgage,175594.0
17665,Female,63,Lankaran,2020-08-22,117167,1,0,P208684,Mortgage,69575.0
17665,Female,63,Lankaran,2020-08-22,117167,1,0,P213842,Savings,19226.0
17665,Female,63,Lankaran,2020-08-22,117167,1,0,P215183,Mortgage,111062.0
17665,Female,63,Lankaran,2020-08-22,117167,1,0,P222336,Loan,171720.0
17666,Male,35,Baku,2016-07-07,125476,1,0,P210216,Savings,22435.0
17666,Male,35,Baku,2016-07-07,125476,1,0,P212535,Loan,102734.0
17666,Male,35,Baku,2016-07-07,125476,1,0,P219847,Mortgage,176909.0
17667,Male,39,Shaki,2017-07-21,41399,0,0,P217338,Loan,165112.0
17667,Male,39,Shaki,2017-07-21,41399,0,0,P217956,Loan,30237.0
17668,Male,26,Mingachevir,2021-10-28,111050,0,0,P214860,Mortgage,161363.0
17668,Male,26,Mingachevir,2021-10-28,111050,0,0,P221026,Loan,155020.0
17669,Male,34,Sumqayit,2021-03-21,22496,0,0,P200376,Mortgage,16436.0
17669,Male,34,Sumqayit,2021-03-21,22496,0,0,P206380,Mortgage,98484.0
17669,Male,34,Sumqayit,2021-03-21,22496,0,0,P209051,Loan,63774.0
17669,Male,34,Sumqayit,2021-03-21,22496,0,0,P210940,Loan,173320.0
17669,Male,34,Sumqayit,2021-03-21,22496,0,0,P213378,Mortgage,171822.0
17669,Male,34,Sumqayit,2021-03-21,22496,0,0,P224510,Savings,159606.0
17670,Male,55,Baku,2024-09-04,50985,1,0,P202531,Loan,184906.0
17670,Male,55,Baku,2024-09-04,50985,1,0,P203626,Loan,197160.0
17670,Male,55,Baku,2024-09-04,50985,1,0,P209568,Savings,193480.0
17670,Male,55,Baku,2024-09-04,50985,1,0,P218334,Loan,24709.0
17671,Male,57,Mingachevir,2020-08-30,105482,1,1,P224605,Savings,113495.0
17672,Female,30,Mingachevir,2024-06-20,135950,0,0,,,
17673,Male,67,Lankaran,2019-07-30,124697,0,0,P203649,Loan,33195.0
17673,Male,67,Lankaran,2019-07-30,124697,0,0,P205299,Loan,196320.0
17674,Female,54,Lankaran,2018-09-11,41434,1,0,P221198,Credit Card,170736.0
17674,Female,54,Lankaran,2018-09-11,41434,1,0,P224870,Credit Card,16184.0
17675,Female,23,Ganja,2019-10-23,58178,0,0,P215165,Mortgage,118577.0
17675,Female,23,Ganja,2019-10-23,58178,0,0,P218605,Savings,132504.0
17676,Male,38,Sumqayit,2016-04-11,53310,1,0,P200102,Loan,134073.0
17677,Female,68,Baku,2024-11-02,96407,0,0,P201675,Loan,9767.0
17677,Female,68,Baku,2024-11-02,96407,0,0,P211871,Savings,165179.0
17677,Female,68,Baku,2024-11-02,96407,0,0,P215974,Savings,26697.0
17677,Female,68,Baku,2024-11-02,96407,0,0,P218458,Savings,156486.0
17678,Female,53,Ganja,2018-06-02,33390,0,0,P212039,Credit Card,8496.0
17679,Male,24,Sumqayit,2022-05-24,96682,0,0,,,
17680,Male,53,Shaki,2019-02-07,141352,0,0,P215403,Loan,96469.0
17681,Male,42,Shaki,2016-09-09,68577,1,0,P203998,Mortgage,108719.0
17681,Male,42,Shaki,2016-09-09,68577,1,0,P223255,Savings,183765.0
17682,Female,28,Ganja,2022-09-28,109643,1,1,,,
17683,Female,61,Baku,2016-04-02,145811,1,0,P203953,Savings,65896.0
17683,Female,61,Baku,2016-04-02,145811,1,0,P206964,Mortgage,167115.0
17683,Female,61,Baku,2016-04-02,145811,1,0,P213135,Loan,119037.0
17683,Female,61,Baku,2016-04-02,145811,1,0,P217089,Credit Card,146613.0
17684,Male,31,Sumqayit,2022-05-11,71933,0,0,P200846,Savings,62513.0
17684,Male,31,Sumqayit,2022-05-11,71933,0,0,P202086,Mortgage,100716.0
17684,Male,31,Sumqayit,2022-05-11,71933,0,0,P204817,Mortgage,130156.0
17685,Male,62,Shaki,2018-05-21,130735,1,0,P200173,Loan,30478.0
17685,Male,62,Shaki,2018-05-21,130735,1,0,P212029,Loan,87750.0
17685,Male,62,Shaki,2018-05-21,130735,1,0,P215851,Loan,155902.0
17685,Male,62,Shaki,2018-05-21,130735,1,0,P223459,Mortgage,184930.0
17686,Female,46,Shaki,2022-06-03,35479,0,0,P207345,Credit Card,175716.0
17686,Female,46,Shaki,2022-06-03,35479,0,0,P208174,Loan,188634.0
17687,Female,27,Baku,2017-08-18,96719,1,0,,,
17688,Female,67,Ganja,2019-02-13,104532,0,1,P210928,Savings,62314.0
17688,Female,67,Ganja,2019-02-13,104532,0,1,P213732,Credit Card,71986.0
17689,Female,65,Lankaran,2015-06-29,48224,1,0,,,
17690,Male,22,Mingachevir,2022-01-29,70351,1,1,P204110,Savings,23983.0
17690,Male,22,Mingachevir,2022-01-29,70351,1,1,P221660,Credit Card,115138.0
17690,Male,22,Mingachevir,2022-01-29,70351,1,1,P223839,Loan,109140.0
17690,Male,22,Mingachevir,2022-01-29,70351,1,1,P224049,Loan,26807.0
17691,Female,25,Sumqayit,2022-01-18,95845,0,0,P203795,Loan,65351.0
17691,Female,25,Sumqayit,2022-01-18,95845,0,0,P211855,Credit Card,120172.0
17691,Female,25,Sumqayit,2022-01-18,95845,0,0,P211969,Savings,114378.0
17691,Female,25,Sumqayit,2022-01-18,95845,0,0,P213811,Loan,67951.0
17692,Female,63,Shaki,2020-08-31,36173,1,0,P205059,Savings,192807.0
17692,Female,63,Shaki,2020-08-31,36173,1,0,P205886,Credit Card,154177.0
17692,Female,63,Shaki,2020-08-31,36173,1,0,P206111,Savings,77163.0
17692,Female,63,Shaki,2020-08-31,36173,1,0,P209543,Loan,142707.0
17692,Female,63,Shaki,2020-08-31,36173,1,0,P224332,Mortgage,59275.0
17693,Female,22,Mingachevir,2018-09-30,96408,0,0,P203887,Credit Card,172027.0
17693,Female,22,Mingachevir,2018-09-30,96408,0,0,P207033,Savings,119416.0
17693,Female,22,Mingachevir,2018-09-30,96408,0,0,P214014,Savings,150749.0
17693,Female,22,Mingachevir,2018-09-30,96408,0,0,P214119,Credit Card,36431.0
17693,Female,22,Mingachevir,2018-09-30,96408,0,0,P219268,Loan,157947.0
17694,Female,41,Mingachevir,2022-03-09,59800,0,0,P209541,Savings,106940.0
17695,Male,57,Lankaran,2017-02-01,117482,0,0,P200361,Savings,8835.0
17695,Male,57,Lankaran,2017-02-01,117482,0,0,P206056,Loan,31773.0
17695,Male,57,Lankaran,2017-02-01,117482,0,0,P210213,Savings,171076.0
17695,Male,57,Lankaran,2017-02-01,117482,0,0,P221272,Mortgage,164088.0
17696,Male,43,Mingachevir,2017-07-10,47424,1,0,P203244,Loan,31923.0
17697,Female,23,Baku,2023-06-20,42707,1,1,P206842,Mortgage,76199.0
17697,Female,23,Baku,2023-06-20,42707,1,1,P210628,Mortgage,43907.0
17698,Female,33,Ganja,2017-01-14,90224,1,0,P209376,Mortgage,162925.0
17698,Female,33,Ganja,2017-01-14,90224,1,0,P210958,Credit Card,59869.0
17698,Female,33,Ganja,2017-01-14,90224,1,0,P211359,Savings,169133.0
17698,Female,33,Ganja,2017-01-14,90224,1,0,P215321,Savings,199874.0
17698,Female,33,Ganja,2017-01-14,90224,1,0,P216454,Credit Card,69644.0
17698,Female,33,Ganja,2017-01-14,90224,1,0,P223225,Loan,126898.0
17699,Male,53,Sumqayit,2018-12-02,32854,1,0,,,
17700,Male,29,Baku,2019-02-19,123090,1,0,P204325,Loan,65368.0
17701,Female,28,Ganja,2024-11-08,23681,0,0,P204102,Mortgage,59066.0
17701,Female,28,Ganja,2024-11-08,23681,0,0,P223421,Mortgage,173051.0
17702,Female,20,Baku,2018-12-10,41613,1,0,P204864,Loan,113693.0
17702,Female,20,Baku,2018-12-10,41613,1,0,P209736,Savings,22284.0
17702,Female,20,Baku,2018-12-10,41613,1,0,P222405,Savings,111043.0
17703,Male,61,Shaki,2018-07-19,39879,1,1,P203031,Loan,134806.0
17703,Male,61,Shaki,2018-07-19,39879,1,1,P203193,Loan,58444.0
17703,Male,61,Shaki,2018-07-19,39879,1,1,P203973,Savings,40020.0
17703,Male,61,Shaki,2018-07-19,39879,1,1,P211599,Loan,183555.0
17704,Male,54,Shaki,2023-12-21,127160,1,0,P203988,Credit Card,150476.0
17704,Male,54,Shaki,2023-12-21,127160,1,0,P218365,Savings,135932.0
17705,Male,23,Lankaran,2024-03-23,26078,0,0,P209542,Loan,109363.0
17706,Male,36,Baku,2022-06-12,134166,0,0,P202258,Mortgage,182651.0
17706,Male,36,Baku,2022-06-12,134166,0,0,P221175,Loan,101509.0
17706,Male,36,Baku,2022-06-12,134166,0,0,P223440,Credit Card,43229.0
