product_id,customer_id,product_type,balance
P220145,16414,Savings,126576
P220146,14696,Mortgage,8891
P220147,19596,Loan,64576
P220148,14865,Savings,94784
P220149,17587,Credit Card,48532
P220150,16577,Mortgage,90947
P220151,18955,Savings,86235
P220152,10832,Mortgage,119853
P220153,19578,Credit Card,83595
P220154,11680,Savings,141025
P220155,19160,Savings,197131
P220156,12477,Loan,73194
P220157,19717,Mortgage,122010
P220158,14123,Mortgage,90179
P220159,18907,Savings,181349
P220160,19351,Credit Card,176504
P220161,17219,Credit Card,49057
P220162,15254,Mortgage,128442
P220163,13828,Credit Card,193617
P220164,12921,Mortgage,106317
P220165,16235,Savings,131457
P220166,14366,Credit Card,98021
P220167,19320,Mortgage,105559
P220168,18281,Mortgage,142298
P220169,17524,Loan,66590
P220170,15832,Loan,111187
P220171,12502,Loan,73220
P220172,13970,Loan,63680
P220173,14330,Mortgage,101025
P220174,19433,Mortgage,189226
P220175,19737,Loan,108642
P220176,15180,Credit Card,194880
P220177,11416,Savings,74995
P220178,13628,Savings,44295
P220179,15905,Loan,164443
P220180,13267,Credit Card,139459
P220181,16766,Credit Card,30124
P220182,16708,Loan,97139
P220183,12502,Savings,161474
P220184,10728,Mortgage,10578
P220185,19487,Loan,173757
P220186,15213,Credit Card,173796
P220187,13666,Credit Card,99775
P220188,12780,Savings,194899
P220189,19671,Credit Card,95563
P220190,16155,Loan,146124
P220191,16522,Savings,169901
P220192,18379,Mortgage,84957
P220193,16534,Savings,148277
P220194,15662,Savings,101853
P220195,17361,Savings,98108
P220196,12741,Savings,12843
P220197,13122,Credit Card,85136
P220198,16473,Mortgage,110218
P220199,11244,Loan,107681
P220200,16202,Credit Card,119093
P220201,16769,Savings,85791
P220202,19981,Mortgage,60481
P220203,15195,Savings,187370
P220204,12453,Loan,113540
P220205,20000,Mortgage,188019
P220206,11628,Credit Card,143194
P220207,17320,Mortgage,57046
P220208,10126,Loan,85185
P220209,13966,Loan,124329
P220210,16402,Savings,148030
P220211,18105,Credit Card,146168
P220212,13382,Credit Card,159640
P220213,18545,Loan,132031
P220214,13723,Savings,33767
P220215,16821,Savings,56202
P220216,10494,Credit Card,6087
P220217,15991,Savings,126440
P220218,18799,Credit Card,47142
P220219,13605,Mortgage,18715
P220220,10114,Credit Card,88823
P220221,10194,Savings,64823
P220222,18639,Savings,190494
P220223,17316,Loan,139945
P220224,12222,Savings,150257
P220225,18790,Loan,155115
P220226,11744,Mortgage,183345
P220227,12568,Loan,12094
P220228,16986,Mortgage,88157
P220229,19735,Mortgage,135900
P220230,13175,Savings,84426
P220231,12534,Savings,126200
P220232,18553,Loan,186333
P220233,13706,Mortgage,148622
P220234,16282,Savings,116219
P220235,19228,Savings,101323
P220236,15036,Savings,124189
P220237,16541,Savings,103329
P220238,19954,Mortgage,164970
P220239,19895,Credit Card,22212
P220240,11804,Credit Card,707
P220241,11766,Credit Card,68195
P220242,17631,Loan,141655
P220243,14643,Savings,21450
P220244,15189,Loan,139319
P220245,12604,Loan,159141
P220246,14927,Credit Card,143747
P220247,19616,Mortgage,139837
P220248,19905,Mortgage,77805
P220249,14011,Savings,57915
P220250,13701,Loan,70126
P220251,13836,Savings,100155
P220252,12621,Mortgage,162486
P220253,11748,Credit Card,110047
P220254,19227,Credit Card,170905
P220255,16381,Loan,54143
P220256,19067,Loan,109415
P220257,11602,Mortgage,20071
P220258,18688,Mortgage,87173
P220259,12105,Savings,121090
P220260,19766,Savings,187555
P220261,15601,Savings,162878
P220262,16501,Mortgage,76385
P220263,15851,Credit Card,65499
P220264,16409,Loan,58977
P220265,11841,Loan,128276
P220266,11415,Loan,162370
P220267,12330,Credit Card,96584
P220268,12710,Loan,140180
P220269,15446,Savings,164311
P220270,10334,Credit Card,171559
P220271,11871,Savings,61815
P220272,10784,Savings,74338
P220273,11713,Loan,64254
P220274,11986,Savings,124022
P220275,13129,Credit Card,114837
P220276,11082,Mortgage,81426
P220277,13023,Loan,105847
P220278,17128,Credit Card,132344
P220279,14114,Mortgage,32508
P220280,18302,Mortgage,31180
P220281,12643,Loan,10422
P220282,14942,Mortgage,87743
P220283,12579,Savings,188948
P220284,18120,Loan,44085
P220285,17478,Loan,32683
P220286,12641,Loan,132700
P220287,11017,Mortgage,9088
P220288,17131,Loan,63210
P220289,10531,Mortgage,196762
P220290,10384,Loan,157973
P220291,13918,Credit Card,35247
P220292,11074,Savings,41968
P220293,10194,Mortgage,118110
P220294,12508,Savings,176751
P220295,12665,Credit Card,191839
P220296,12203,Savings,179164
P220297,19525,Mortgage,85208
P220298,16835,Credit Card,123263
P220299,14200,Loan,173833
P220300,15689,Loan,10870
P220301,19058,Savings,94414
P220302,14450,Credit Card,152049
P220303,19585,Loan,130120
P220304,14001,Credit Card,82375
P220305,10009,Savings,82765
P220306,17267,Loan,34374
P220307,17511,Savings,193880
P220308,19558,Savings,191426
P220309,16734,Loan,180050
P220310,13775,Loan,70842
P220311,19190,Mortgage,87376
P220312,13169,Credit Card,70669
P220313,11568,Loan,167909
P220314,19624,Mortgage,51944
P220315,16412,Loan,130157
P220316,18734,Mortgage,67533
P220317,10905,Loan,74074
P220318,10609,Credit Card,185017
P220319,10087,Credit Card,179983
P220320,19070,Savings,166424
P220321,17195,Mortgage,129127
P220322,11620,Mortgage,127987
P220323,16731,Mortgage,172644
P220324,17122,Mortgage,192836
P220325,10154,Credit Card,158591
P220326,10431,Mortgage,159963
P220327,17545,Savings,43985
P220328,14288,Loan,77348
P220329,11068,Mortgage,79554
P220330,17436,Savings,86536
P220331,19136,Credit Card,145628
P220332,17320,Savings,94102
P220333,11900,Loan,198662
P220334,13712,Credit Card,163216
P220335,15266,Credit Card,161594
P220336,18890,Savings,182344
P220337,14701,Savings,19399
P220338,14629,Credit Card,60870
P220339,10115,Loan,107319
P220340,12755,Mortgage,162822
P220341,12509,Loan,55549
P220342,18651,Savings,58998
P220343,17663,Mortgage,181279
P220344,18712,Credit Card,167566
P220345,16548,Loan,172094
P220346,16075,Savings,19844
P220347,11241,Credit Card,187816
P220348,16098,Credit Card,57914
P220349,15409,Credit Card,135354
P220350,15842,Mortgage,13965
P220351,19336,Loan,47476
P220352,17374,Savings,97967
P220353,17035,Savings,167677
P220354,14993,Savings,102009
P220355,14066,Savings,15924
P220356,14975,Mortgage,148368
P220357,15112,Savings,185575
P220358,15523,Savings,199980
P220359,11248,Mortgage,142195
P220360,17027,Savings,18285
P220361,11252,Savings,191999
P220362,10526,Savings,144161
P220363,19558,Mortgage,29907
P220364,14739,Savings,113125
P220365,14289,Loan,128278
P220366,12918,Mortgage,139670
P220367,16387,Savings,140985
P220368,19920,Credit Card,167276
P220369,12851,Mortgage,17183
P220370,10926,Credit Card,54163
P220371,17027,Credit Card,114633
P220372,15304,Mortgage,111337
P220373,18635,Loan,58740
P220374,15368,Credit Card,15240
P220375,11506,Savings,125901
P220376,19562,Mortgage,41392
P220377,12322,Credit Card,54269
P220378,17097,Mortgage,32690
P220379,12486,Credit Card,79062
P220380,13517,Mortgage,187193
P220381,15415,Savings,9944
P220382,13838,Credit Card,137541
P220383,14636,Savings,199966
P220384,15111,Savings,67780
P220385,10014,Mortgage,1762
P220386,14955,Mortgage,144292
P220387,14545,Savings,888
P220388,12987,Credit Card,51468
P220389,18153,Mortgage,32053
P220390,12161,Loan,88203
P220391,19532,Credit Card,53563
P220392,11534,Mortgage,50901
P220393,12785,Mortgage,18840
P220394,16006,Mortgage,122121
P220395,19688,Credit Card,56094
P220396,19878,Savings,28834
P220397,13293,Credit Card,60621
P220398,10153,Loan,45736
P220399,13785,Credit Card,98643
P220400,18312,Mortgage,166605
P220401,19991,Loan,175164
P220402,13233,Savings,13902
P220403,19470,Loan,20553
P220404,19903,Credit Card,169714
P220405,12413,Credit Card,96394
P220406,10568,Loan,52901
P220407,12705,Credit Card,12899
P220408,19618,Savings,115259
P220409,18228,Loan,54170
P220410,12907,Mortgage,140496
P220411,13895,Savings,82222
P220412,10285,Credit Card,52131
P220413,18245,Loan,37101
P220414,14903,Credit Card,104712
P220415,13500,Loan,188657
P220416,10848,Mortgage,98433
P220417,19533,Loan,179602
P220418,15391,Savings,11359
P220419,11470,Loan,181319
P220420,15703,Credit Card,195502
P220421,14092,Credit Card,164457
P220422,14956,Credit Card,79409
P220423,10987,Credit Card,151476
P220424,12799,Savings,133563
P220425,18234,Credit Card,46508
P220426,14469,Credit Card,115219
P220427,10202,Savings,104656
P220428,11200,Credit Card,158102
P220429,15101,Savings,67910
P220430,10396,Mortgage,6372
P220431,15176,Mortgage,185410
P220432,12618,Savings,149973
P220433,17251,Loan,75633
P220434,13327,Credit Card,123830
P220435,18152,Loan,42224
P220436,18312,Savings,81749
P220437,16995,Mortgage,26834
P220438,15662,Credit Card,148356
P220439,14467,Credit Card,71527
P220440,19775,Loan,37349
P220441,12431,Loan,165972
P220442,13041,Loan,26030
P220443,19088,Loan,102603
P220444,15703,Loan,15349
P220445,11072,Credit Card,159541
P220446,11535,Credit Card,718
P220447,11125,Mortgage,47741
P220448,12251,Credit Card,179780
P220449,15046,Mortgage,196280
P220450,18459,Credit Card,4343
P220451,10136,Savings,76997
P220452,11192,Loan,131851
P220453,13700,Credit Card,168255
P220454,17477,Mortgage,43035
P220455,15815,Savings,113560
P220456,10363,Mortgage,152849
P220457,12541,Savings,166319
P220458,18184,Mortgage,186537
P220459,10071,Credit Card,127854
P220460,18651,Credit Card,121517
P220461,17973,Mortgage,85953
P220462,16898,Credit Card,72095
P220463,13545,Savings,89259
P220464,12078,Loan,96929
P220465,12109,Credit Card,119158
P220466,19403,Credit Card,117845
P220467,17170,Credit Card,153713
P220468,14639,Loan,73029
P220469,19748,Mortgage,105004
P220470,12059,Loan,196097
P220471,14615,Credit Card,107817
P220472,12596,Loan,111573
P220473,12618,Savings,119417
P220474,18019,Mortgage,22543
P220475,10442,Mortgage,148547
P220476,12999,Loan,110899
P220477,11431,Mortgage,81036
P220478,17006,Savings,155818
P220479,17547,Loan,39071
P220480,18468,Savings,24538
P220481,11277,Loan,80764
P220482,10779,Loan,57254
P220483,11328,Savings,174646
P220484,15217,Loan,154948
P220485,16287,Savings,112261
P220486,17761,Credit Card,144
P220487,17132,Mortgage,143263
P220488,16679,Loan,78229
P220489,10435,Mortgage,39691
P220490,15740,Mortgage,37823
P220491,16998,Mortgage,134167
P220492,12986,Credit Card,8591
P220493,15193,Mortgage,119576
P220494,13597,Savings,108718
P220495,13952,Loan,188530
P220496,17066,Credit Card,148053
P220497,14081,Credit Card,48457
P220498,18377,Credit Card,114001
P220499,15227,Loan,36735
P220500,11468,Savings,76015
P220501,13571,Savings,111501
P220502,14599,Mortgage,85552
P220503,10975,Mortgage,153422
P220504,14413,Loan,171595
P220505,15261,Credit Card,149175
P220506,13765,Mortgage,103222
P220507,17765,Loan,28985
P220508,16242,Mortgage,93636
P220509,18268,Savings,55717
P220510,11427,Credit Card,11659
P220511,12179,Loan,51923
P220512,11138,Loan,47102
P220513,15644,Savings,69040
P220514,15671,Savings,77816
P220515,12703,Savings,151977
P220516,12028,Loan,21270
P220517,11616,Loan,161100
P220518,13997,Loan,50211
P220519,14405,Loan,68858
P220520,19153,Credit Card,192054
P220521,13829,Loan,45670
P220522,19817,Mortgage,158467
P220523,13624,Mortgage,18110
P220524,17254,Credit Card,178403
P220525,13021,Mortgage,68276
P220526,13659,Savings,59021
P220527,17359,Mortgage,100073
P220528,17459,Savings,187736
P220529,16249,Credit Card,86832
P220530,19899,Mortgage,149945
P220531,18892,Mortgage,63483
P220532,19304,Savings,62962
P220533,18051,Mortgage,179808
P220534,17563,Savings,2882
P220535,16405,Savings,109788
P220536,11080,Loan,90636
P220537,11647,Loan,73768
P220538,17540,Savings,104092
P220539,16431,Loan,110667
P220540,19592,Savings,129197
P220541,16383,Mortgage,87216
P220542,19288,Mortgage,199072
P220543,14083,Savings,124855
P220544,11383,Credit Card,65799
P220545,13826,Loan,147168
P220546,14394,Credit Card,17090
P220547,17486,Mortgage,122702
P220548,12370,Loan,35247
P220549,16267,Credit Card,35816
P220550,12718,Mortgage,194982
P220551,11593,Loan,67538
P220552,19523,Loan,2422
P220553,18065,Credit Card,102787
P220554,12808,Credit Card,93102
P220555,11836,Savings,156244
P220556,15616,Credit Card,171899
P220557,16867,Mortgage,10003
P220558,11584,Mortgage,152352
P220559,13069,Mortgage,75450
P220560,17860,Credit Card,93115
P220561,10590,Loan,194847
P220562,18271,Savings,72873
P220563,18016,Savings,143352
P220564,19412,Savings,120628
P220565,16244,Savings,64143
P220566,19507,Savings,135498
P220567,10448,Credit Card,17656
P220568,13046,Loan,17598
P220569,10877,Mortgage,170591
P220570,17335,Mortgage,194849
P220571,14750,Savings,66054
P220572,13818,Credit Card,38891
P220573,17437,Loan,130244
P220574,18815,Mortgage,55028
P220575,11726,Loan,168301
P220576,18686,Savings,119753
P220577,15000,Mortgage,114083
P220578,12201,Savings,37034
P220579,13633,Mortgage,148285
P220580,19601,Credit Card,87867
P220581,16576,Mortgage,63324
P220582,16304,Loan,112288
P220583,13362,Mortgage,117971
P220584,16336,Loan,166801
P220585,16887,Credit Card,61750
P220586,17963,Loan,114518
P220587,13881,Credit Card,7185
P220588,15791,Savings,93291
P220589,11648,Savings,37771
P220590,11650,Credit Card,71372
P220591,17166,Credit Card,115361
P220592,17334,Credit Card,119445
P220593,13222,Mortgage,173744
P220594,16245,Credit Card,194495
P220595,19093,Credit Card,6670
P220596,19929,Savings,88102
P220597,15077,Credit Card,26591
P220598,17104,Mortgage,175536
P220599,13146,Savings,34946
P220600,14077,Mortgage,124161
P220601,11814,Mortgage,166749
P220602,15575,Loan,134786
P220603,14423,Mortgage,54646
P220604,13038,Savings,159495
P220605,15717,Savings,189374
P220606,13130,Mortgage,191658
P220607,13520,Loan,113082
P220608,11971,Credit Card,24760
P220609,13122,Savings,112177
P220610,12937,Credit Card,118492
P220611,19980,Mortgage,17224
P220612,19280,Mortgage,84010
P220613,11997,Credit Card,67138
P220614,19815,Loan,53671
P220615,19749,Loan,69940
P220616,15259,Loan,19379
P220617,15576,Mortgage,15923
P220618,10279,Loan,104725
P220619,11631,Mortgage,168077
P220620,11696,Loan,115945
P220621,19485,Savings,189499
P220622,14305,Mortgage,77974
P220623,10220,Savings,81532
P220624,14395,Mortgage,109994
P220625,18810,Mortgage,42777
P220626,17170,Loan,149150
P220627,12558,Credit Card,27138
P220628,10701,Mortgage,156045
P220629,16286,Savings,139180
P220630,19211,Savings,2192
P220631,13140,Mortgage,137458
P220632,11766,Loan,111508
P220633,19764,Credit Card,119991
P220634,12222,Mortgage,197889
P220635,19543,Savings,196699
P220636,14264,Mortgage,47530
P220637,11014,Mortgage,151329
P220638,11545,Loan,94327
P220639,19112,Credit Card,146444
P220640,13438,Loan,32655
P220641,19005,Savings,88620
P220642,18942,Loan,18551
P220643,11176,Mortgage,166172
P220644,15094,Credit Card,63705
P220645,13860,Savings,148192
P220646,19875,Savings,89698
P220647,17442,Loan,128531
P220648,18825,Savings,183421
P220649,16862,Credit Card,74960
P220650,10248,Mortgage,136689
P220651,17949,Loan,49710
P220652,12791,Mortgage,79341
P220653,10971,Mortgage,89847
P220654,12959,Savings,139611
P220655,17663,Loan,112420
P220656,17172,Loan,110220
P220657,15749,Credit Card,131050
P220658,18121,Mortgage,33751
P220659,15258,Loan,24842
P220660,15537,Savings,134034
P220661,14479,Loan,84432
P220662,10462,Loan,9441
P220663,10660,Loan,196881
P220664,18180,Mortgage,165809
P220665,17996,Loan,94943
P220666,17392,Savings,149980
P220667,19611,Credit Card,170420
P220668,15087,Mortgage,30424
P220669,19264,Credit Card,34730
P220670,17590,Credit Card,68445
P220671,17116,Credit Card,75600
P220672,14895,Credit Card,181426
P220673,13879,Credit Card,41243
P220674,15410,Savings,130718
P220675,10329,Savings,19232
P220676,18124,Loan,146644
P220677,12145,Mortgage,193411
P220678,16090,Savings,94128
P220679,18442,Savings,506
P220680,11685,Mortgage,77252
P220681,17083,Savings,143754
P220682,19586,Credit Card,42798
P220683,13502,Credit Card,140134
P220684,13283,Savings,111805
P220685,10483,Savings,67521
P220686,14886,Loan,173908
P220687,12305,Savings,199236
P220688,10770,Savings,107289
P220689,17254,Mortgage,42234
P220690,12878,Credit Card,63135
P220691,18999,Credit Card,131243
P220692,19708,Credit Card,133023
P220693,19538,Savings,31517
P220694,17651,Savings,121397
P220695,16703,Mortgage,34540
P220696,15222,Credit Card,124042
P220697,13529,Credit Card,58431
P220698,12627,Savings,111308
P220699,13700,Savings,85021
P220700,15149,Mortgage,174731
P220701,17739,Credit Card,155417
P220702,11782,Mortgage,180895
P220703,14385,Savings,174192
P220704,18629,Loan,147286
P220705,12170,Savings,189367
P220706,14373,Savings,159948
P220707,10218,Credit Card,114984
P220708,13797,Credit Card,87865
P220709,19715,Mortgage,10536
P220710,18198,Loan,159851
P220711,11913,Mortgage,132640
P220712,15306,Loan,57872
P220713,14989,Mortgage,185568
P220714,12000,Credit Card,161377
P220715,12265,Savings,134782
P220716,10385,Credit Card,25935
P220717,14144,Mortgage,162754
P220718,14096,Savings,145038
P220719,16791,Loan,155933
P220720,17482,Savings,150949
P220721,14550,Mortgage,43486
P220722,17954,Loan,11188
P220723,10820,Loan,160946
P220724,14198,Savings,193307
P220725,15595,Savings,55670
P220726,17715,Mortgage,65343
P220727,10336,Mortgage,47833
P220728,16927,Savings,98382
P220729,19598,Credit Card,36870
P220730,15424,Savings,60605
P220731,15042,Loan,49417
P220732,15953,Savings,197663
P220733,17716,Mortgage,161788
P220734,10629,Savings,175646
P220735,12085,Mortgage,81981
P220736,17343,Savings,171741
P220737,16272,Mortgage,162499
P220738,17664,Mortgage,175594
P220739,12816,Mortgage,13214
P220740,17729,Credit Card,148729
P220741,10419,Savings,91848
P220742,17127,Loan,71654
P220743,11562,Mortgage,179085
P220744,18066,Savings,153240
P220745,14055,Savings,64789
P220746,12862,Loan,57756
P220747,16915,Mortgage,143107
P220748,13271,Mortgage,38596
P220749,18527,Loan,73929
P220750,12411,Savings,66796
P220751,13861,Loan,25626
P220752,17393,Loan,190575
P220753,13887,Mortgage,179460
P220754,11277,Mortgage,74734
P220755,16156,Mortgage,180358
P220756,19903,Mortgage,46049
P220757,11052,Credit Card,137240
P220758,12685,Loan,149748
P220759,10601,Mortgage,75882
P220760,14874,Mortgage,26583
P220761,18265,Credit Card,94845
P220762,17354,Savings,181725
P220763,14330,Credit Card,163652
P220764,11136,Mortgage,137972
P220765,15296,Loan,150464
P220766,13662,Credit Card,46195
P220767,18105,Credit Card,114530
P220768,16099,Savings,97519
P220769,13902,Savings,29824
P220770,18220,Savings,145235
P220771,18441,Loan,5661
P220772,14251,Credit Card,187749
P220773,15448,Mortgage,117614
P220774,14128,Mortgage,53224
P220775,11450,Savings,181496
P220776,11592,Credit Card,152368
P220777,16717,Loan,9553
P220778,12400,Mortgage,11132
P220779,17789,Loan,114492
P220780,11545,Savings,187494
P220781,12743,Mortgage,135276
P220782,11695,Mortgage,195272
P220783,11680,Mortgage,76465
P220784,12044,Credit Card,141634
P220785,19980,Loan,41778
P220786,11623,Savings,166425
P220787,19512,Loan,138827
P220788,19444,Loan,63438
P220789,14664,Credit Card,86349
P220790,16668,Credit Card,100658
P220791,16715,Loan,55548
P220792,10720,Mortgage,24659
P220793,11664,Mortgage,178809
P220794,17583,Loan,23594
P220795,18997,Loan,112359
P220796,13050,Loan,102219
P220797,18162,Mortgage,1725
P220798,13425,Mortgage,162937
P220799,15844,Mortgage,196732
P220800,11220,Loan,137898
P220801,16822,Loan,147228
P220802,10840,Mortgage,187082
P220803,13450,Credit Card,90166
P220804,15314,Savings,8514
P220805,12167,Mortgage,100804
P220806,10903,Savings,26938
P220807,13999,Mortgage,82097
P220808,14325,Mortgage,109320
P220809,19522,Loan,88079
P220810,10715,Credit Card,164020
P220811,11888,Mortgage,188402
P220812,11851,Mortgage,57592
P220813,15645,Mortgage,141588
P220814,17477,Savings,121141
P220815,15737,Savings,18894
P220816,11046,Savings,95917
P220817,14748,Credit Card,26564
P220818,16811,Loan,71544
P220819,10288,Loan,88155
P220820,14088,Loan,139087
P220821,14189,Loan,54276
P220822,16454,Credit Card,59746
P220823,17534,Savings,83473
P220824,17633,Mortgage,90801
P220825,15439,Mortgage,54963
P220826,15305,Credit Card,191959
P220827,16660,Credit Card,187524
P220828,18409,Savings,140853
P220829,12455,Credit Card,174785
P220830,14850,Mortgage,164391
P220831,11526,Credit Card,75929
P220832,17232,Credit Card,186294
P220833,17641,Savings,186396
P220834,12640,Credit Card,159451
P220835,18365,Savings,72619
P220836,17589,Savings,8969
P220837,18052,Loan,78216
P220838,19469,Credit Card,83044
P220839,18465,Loan,43385
P220840,17658,Mortgage,62218
P220841,15244,Loan,173565
P220842,13404,Credit Card,121300
P220843,10262,Credit Card,54897
P220844,15651,Credit Card,51451
P220845,11159,Savings,198289
P220846,12898,Savings,1869
P220847,10786,Credit Card,123767
P220848,13377,Mortgage,135617
P220849,17794,Savings,35634
P220850,14479,Loan,41988
P220851,14553,Mortgage,63834
P220852,12757,Mortgage,37367
P220853,19204,Credit Card,172987
P220854,16365,Savings,29187
P220855,12739,Loan,92690
P220856,16411,Savings,79212
P220857,16600,Savings,105948
P220858,16895,Credit Card,89077
P220859,19208,Mortgage,188912
P220860,14438,Mortgage,178893
P220861,19695,Mortgage,164940
P220862,11083,Credit Card,124080
P220863,18588,Loan,97829
P220864,15036,Credit Card,69539
P220865,13319,Loan,45838
P220866,19139,Mortgage,33080
P220867,16619,Credit Card,84933
P220868,10890,Savings,76112
P220869,13776,Savings,160670
P220870,15830,Loan,138405
P220871,15304,Savings,116392
P220872,19672,Credit Card,104390
P220873,12571,Loan,170957
P220874,19979,Savings,145241
P220875,17361,Savings,190008
P220876,15654,Savings,157981
P220877,19232,Credit Card,49129
P220878,18034,Savings,122378
P220879,16872,Loan,17223
P220880,10111,Loan,178720
P220881,14779,Savings,103289
P220882,17624,Loan,160751
P220883,19250,Loan,110072
P220884,11987,Savings,141266
P220885,12989,Savings,171337
P220886,12273,Savings,83764
P220887,16819,Savings,17574
P220888,10347,Loan,143125
P220889,19406,Credit Card,9156
P220890,13356,Mortgage,136866
P220891,19530,Mortgage,99947
P220892,18916,Savings,116121
P220893,18567,Credit Card,112379
P220894,10485,Loan,47352
P220895,13406,Savings,90690
P220896,14776,Loan,27186
P220897,15086,Credit Card,13570
P220898,18595,Loan,70433
P220899,18087,Credit Card,84369
P220900,13870,Credit Card,167622
P220901,13429,Mortgage,156757
P220902,15909,Mortgage,125833
P220903,15962,Mortgage,158142
P220904,11866,Mortgage,7381
P220905,13538,Loan,78550
P220906,18963,Mortgage,97715
P220907,10704,Savings,116367
P220908,15063,Mortgage,152112
P220909,18615,Savings,91895
P220910,13155,Mortgage,191629
P220911,19872,Mortgage,48382
P220912,16421,Savings,90694
P220913,11039,Mortgage,70857
P220914,10509,Mortgage,5203
P220915,15703,Savings,93957
P220916,15151,Mortgage,179434
P220917,18328,Mortgage,134048
P220918,16956,Savings,62394
P220919,15140,Loan,51218
P220920,11031,Savings,150109
P220921,14887,Savings,130660
P220922,14919,Savings,147550
P220923,19221,Loan,169696
P220924,14694,Loan,177611
P220925,19954,Loan,166787
P220926,11605,Mortgage,56838
P220927,11617,Credit Card,760
P220928,17822,Credit Card,41404
P220929,12619,Credit Card,159292
P220930,13381,Loan,45606
P220931,13938,Savings,73838
P220932,10779,Savings,89671
P220933,15940,Savings,32800
P220934,13819,Credit Card,177740
P220935,18356,Savings,36857
P220936,17300,Credit Card,1880
P220937,18891,Mortgage,81180
P220938,15317,Mortgage,191612
P220939,10995,Credit Card,38026
P220940,15629,Savings,58982
P220941,11884,Mortgage,191983
P220942,10740,Savings,33856
P220943,15791,Mortgage,154827
P220944,16922,Savings,70900
P220945,19231,Savings,26565
P220946,11408,Savings,1289
P220947,16866,Loan,103931
P220948,19898,Credit Card,69256
P220949,14447,Loan,8515
P220950,16084,Mortgage,31240
P220951,14786,Loan,86503
P220952,12245,Credit Card,17012
P220953,12217,Credit Card,158970
P220954,15317,Savings,46673
P220955,11457,Mortgage,119025
P220956,17374,Mortgage,187417
P220957,11042,Mortgage,116268
P220958,18067,Savings,92307
P220959,13821,Mortgage,169565
P220960,14342,Loan,81906
P220961,17068,Loan,27614
P220962,14180,Mortgage,116751
P220963,16275,Savings,82610
P220964,10967,Savings,131422
P220965,15846,Loan,47968
P220966,10299,Loan,95431
P220967,11510,Loan,173297
P220968,16929,Savings,23200
P220969,18157,Mortgage,32546
P220970,15153,Credit Card,130004
P220971,12663,Savings,171282
P220972,14807,Mortgage,74418
P220973,11140,Credit Card,67416
P220974,11299,Loan,108743
P220975,18208,Loan,73117
P220976,15677,Loan,23944
P220977,19417,Credit Card,188779
P220978,11702,Loan,189914
P220979,19197,Savings,17528
P220980,10810,Mortgage,75856
P220981,14767,Savings,173890
P220982,13290,Savings,121255
P220983,16081,Mortgage,5222
P220984,19598,Credit Card,129206
P220985,16753,Credit Card,197527
P220986,10266,Mortgage,180162
P220987,12753,Credit Card,85266
P220988,18274,Savings,119210
P220989,10555,Mortgage,114125
P220990,12180,Mortgage,149996
P220991,15665,Mortgage,17284
P220992,11006,Savings,84929
P220993,10141,Loan,85475
P220994,16175,Mortgage,118914
P220995,19769,Credit Card,160682
P220996,14066,Loan,171574
P220997,15944,Credit Card,17359
P220998,10989,Credit Card,71612
P220999,11838,Mortgage,61074
P221000,15821,Credit Card,152295
P221001,16521,Mortgage,102882
P221002,12458,Credit Card,48087
P221003,13378,Savings,165009
P221004,17439,Credit Card,85778
P221005,16523,Savings,123812
P221006,19169,Mortgage,38877
P221007,16612,Savings,141111
P221008,16198,Mortgage,120343
P221009,11634,Loan,27889
P221010,17580,Mortgage,72839
P221011,15034,Mortgage,93735
P221012,13101,Savings,93051
P221013,17885,Savings,21861
P221014,12550,Savings,39567
P221015,19949,Loan,191400
P221016,11542,Credit Card,136550
P221017,19783,Mortgage,39317
P221018,17462,Savings,192206
P221019,17543,Loan,120806
P221020,14484,Credit Card,36229
P221021,17904,Loan,47222
P221022,14417,Loan,116861
P221023,11600,Credit Card,10426
P221024,17979,Loan,142300
P221025,11294,Loan,142830
P221026,17668,Loan,155020
P221027,18347,Savings,134899
P221028,19557,Mortgage,75911
P221029,15387,Savings,133081
P221030,10998,Savings,2770
P221031,19996,Mortgage,47974
P221032,17802,Savings,135148
P221033,16489,Credit Card,178466
P221034,15577,Loan,81046
P221035,14168,Credit Card,19451
P221036,12185,Loan,114639
P221037,18207,Mortgage,18569
P221038,17423,Credit Card,116108
P221039,14075,Loan,106742
P221040,16535,Savings,36232
P221041,14907,Mortgage,158061
P221042,14266,Mortgage,144206
P221043,17614,Mortgage,194068
P221044,10777,Mortgage,36134
P221045,18677,Credit Card,122009
P221046,16122,Mortgage,95062
P221047,18020,Mortgage,24871
P221048,12996,Mortgage,33258
P221049,17105,Credit Card,152475
P221050,12930,Loan,106189
P221051,17955,Credit Card,130245
P221052,12743,Mortgage,133850
P221053,18575,Savings,4893
P221054,14278,Loan,84854
P221055,11159,Loan,67070
P221056,18333,Credit Card,66743
P221057,18542,Savings,112230
P221058,14963,Savings,80833
P221059,19070,Credit Card,174632
P221060,11366,Loan,125252
P221061,10969,Credit Card,136197
P221062,12072,Credit Card,91153
P221063,14721,Savings,98347
P221064,11026,Credit Card,109515
P221065,10750,Mortgage,57341
P221066,14094,Savings,81160
P221067,18625,Loan,43014
P221068,16834,Savings,159518
P221069,11395,Mortgage,67802
P221070,15119,Loan,65661
P221071,16416,Loan,121519
P221072,14628,Mortgage,188691
P221073,16175,Savings,186361
P221074,12629,Credit Card,16104
P221075,15090,Savings,42925
P221076,14019,Credit Card,58174
